ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,2601.88965669311,-0.1232074312602165,0.2126118954710702,-0.5794945338652566,0.5622555338392438,0.9511471069753615
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,207.9182883885841,-0.3586522683789557,0.4483831688768207,-0.7998789724363722,0.4237809218870455,0.8996850589488252
ENSMUSG00000000037,3.319069584628428,1.1057634329942547,1.9261215918125485,0.5740880729931968,0.5659082039120247,NA
ENSMUSG00000000049,0.5013809343326309,0,5.5444944253824024,0,1,NA
ENSMUSG00000000056,503.57242053706307,0.12271386529145588,0.29644701759583697,0.41394872610511013,0.6789116579458578,0.9787342657324406
ENSMUSG00000000058,40.14172330238123,-1.5333062527408123,0.7854880687310173,-1.9520427028483331,0.05093313491779194,0.41698992054917283
ENSMUSG00000000078,4670.882660231186,-0.3360468493591712,0.23232046166877723,-1.4464797760185162,0.1480426804392403,0.6590996703536519
ENSMUSG00000000085,78.2634669197048,2.362499962836155,0.6954623330127928,3.3970207309454636,6.81238057750367e-4,0.03658197149212873
ENSMUSG00000000088,1179.116170785064,0.24760829711833066,0.22232616279398118,1.1137164155879269,0.2654008646782421,0.8014760537547936
ENSMUSG00000000093,2.1615717956510654,0.3174075937777355,1.3162654250898556,0.2411425444500052,0.8094446398007585,NA
ENSMUSG00000000094,0.24093822511837965,-0.024200543933192927,5.533787176830105,-0.0043732335848621524,0.9965106755641792,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,5.740079241760574,-1.2734427125627052,2.5956961665800304,-0.4905977552220739,0.6237109744160872,NA
ENSMUSG00000000125,24.797704249247417,0.7218700611460804,1.4974831518057783,0.4820555478541411,0.6297664866390292,0.9699012046038518
ENSMUSG00000000126,3.2496558435089096,-1.4976979310435796,1.2355817650240015,-1.212139878913223,0.2254588406352171,NA
ENSMUSG00000000127,37.62442142747935,-2.6793286078947802,1.0739131859939492,-2.494921044679189,0.012598515979181817,0.20975762143557386
ENSMUSG00000000131,1728.7902054820947,0.26068064909368865,0.2157872076532808,1.2080449621116607,0.22702996817326937,0.7638482492087052
ENSMUSG00000000134,362.42617384380713,-0.08380064357134297,0.31385555484770367,-0.2670038566371931,0.7894661916923333,0.994246302662205
ENSMUSG00000000142,464.58576825439894,0.1854657444417266,0.3655594805436766,0.5073476528796177,0.6119109082768686,0.9664352985281481
ENSMUSG00000000148,303.2814665617431,0.17471067543208194,0.21299177841065747,0.820269574421,0.4120624471348602,0.8911268650919995
ENSMUSG00000000149,254.3909845971731,0.2647301950119502,0.2768704987935349,0.9561516888419453,0.33899560365861486,0.8547596121199743
ENSMUSG00000000154,4.8553279025744525,1.0276849986297525,4.610211985573781,0.22291491190547674,0.8236017303592341,NA
ENSMUSG00000000157,2.618040791096145,1.1989506678221309,1.6781466584771778,0.7144492775798928,0.4749494100913879,NA
ENSMUSG00000000159,55.4526180623719,-1.2660105491917222,1.393977286428076,-0.9082002709210166,0.3637724209932139,0.8705801690420342
ENSMUSG00000000167,2.6832049958907884,0.43142086480026526,1.362773130812245,0.316575705116176,0.7515655727978492,NA
ENSMUSG00000000168,430.1504759348789,0.3047141940856881,0.21173033225971596,1.4391617433061732,0.15010470176038435,0.6616829342276555
ENSMUSG00000000171,807.2246556212544,0.08245554998117552,0.25975783962912524,0.3174323827873807,0.7509155388605142,0.9860468864738342
ENSMUSG00000000182,1.0596066817757313,-0.9375247716524568,2.89938617659162,-0.32335284593050184,0.7464280363979011,NA
ENSMUSG00000000183,0.05773853461480638,-0.024200543764692693,5.533787176815371,-0.004373233554424444,0.9965106755884646,NA
ENSMUSG00000000184,9092.745191364153,0.20432559100143913,0.23289008920213947,0.8773477295725217,0.3802977949303964,0.876821426329524
ENSMUSG00000000194,1043.3466532602674,-1.563321431485973,0.6857307043299319,-2.27978916740149,0.022620195789256285,0.28114704951468156
ENSMUSG00000000197,3.2157675681362,-1.2306954412318218,2.3647977499991812,-0.5204231276151409,0.6027686939330996,NA
ENSMUSG00000000202,0.10902928454854365,1.854599946602368,5.54286203672881,0.33459247845484597,0.7379325195267901,NA
ENSMUSG00000000204,6.559045259914966,-0.0023318033826960198,0.8484652096261632,-0.0027482604545723457,0.9978072081745679,NA
ENSMUSG00000000214,0.3200531964175948,0,5.5444952146356465,0,1,NA
ENSMUSG00000000215,0,NA,NA,NA,NA,NA
ENSMUSG00000000216,0.7112238813995843,1.3939579753253124,5.534909040037818,0.2518483980932391,0.8011582464475397,NA
ENSMUSG00000000223,2.9959047910412675,-0.7230292773022124,1.634413734418325,-0.4423783660625765,0.6582154313237336,NA
ENSMUSG00000000244,553.0647328037641,-0.1042617565625042,0.4197220074610612,-0.24840669469107324,0.8038197542728696,0.9973664882553246
ENSMUSG00000000247,10.432507230504836,0.16905641533040913,1.3636833149578242,0.12397043615338044,0.9013386829898067,1
ENSMUSG00000000248,7.760198013090266,-0.7867414292978356,1.487681711608163,-0.528837198951232,0.5969183902666662,0.9647253370993841
ENSMUSG00000000253,1.1902868400379811,2.499730962525519,2.3221758346283856,1.076460673326035,0.2817212799284089,NA
ENSMUSG00000000263,0.6785407232646984,0,5.5444951564185265,0,1,NA
ENSMUSG00000000266,18.76248941557221,-1.0889227102699892,0.920454907091596,-1.183026677222797,0.23679857489229855,0.7731588999066217
