ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,12.680053673219541,-1.935347796064889,0.5579997316432159,-3.46836689395103,5.236318551172811e-4,0.0027154916572779964
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,67.95616999496762,0.613540504093427,0.2847130465767674,2.154943412219073,0.031166262671121058,0.08696586995135477
ENSG00000000457,200.84033498727058,-0.4068665777381197,0.20508631159607166,-1.9838797361545266,0.047269248420283023,0.12152230506066257
ENSG00000000460,185.09458902258945,1.4306687029228757,0.27928652168987306,5.1225841271048775,3.0137656035859275e-7,3.3330119266839706e-6
ENSG00000000938,99.55035336493152,8.641906041096723,1.0061173801209118,8.589361650882294,8.745384035302365e-18,3.999266528540475e-16
ENSG00000000971,13.831223281756694,-2.6726253583954036,2.0835043968288107,-1.282754844416581,0.1995779787076481,0.36839702508028005
ENSG00000001036,27.98958862296524,1.2791816621273366,0.5506563365519451,2.323012698150741,0.020178470294481176,0.06064867044873937
ENSG00000001084,175.3305918909729,0.7521449597380482,0.30430651542765424,2.4716689311795657,0.013448399535021636,0.04356819521494129
ENSG00000001167,423.4093060415911,-0.15126575787380844,0.17547302958707847,-0.862045627352338,0.3886624101380133,0.5849846775130131
ENSG00000001460,68.6371423882537,-1.1692878124300674,0.5568414635196712,-2.0998576597354277,0.03574136427055013,0.09739111078317993
ENSG00000001461,566.7275689601355,-1.0751204988699907,0.19854061681449872,-5.4151161415726925,6.124893631849956e-8,7.570605680469789e-7
ENSG00000001497,380.0368502098145,-0.2094463631547867,0.22436702052910804,-0.933498883485037,0.35056244665961095,0.5478671098339802
ENSG00000001561,126.38571453319815,1.0055887219591726,0.2765211109237852,3.636571249839703,2.7629124487571266e-4,0.0015406229979633287
ENSG00000001617,0.4255249072642779,1.873849902606817,3.9579614720416547,0.4734381362333524,0.635900627322437,NA
ENSG00000001626,1.9476866408745466,1.101515775480833,2.0903219296611377,0.5269598715157716,0.5982214554184211,0.7608977212432604
ENSG00000001629,641.5878805385855,0.34528498108141764,0.23485320124596598,1.4702161999477898,0.1415032085319156,0.28607178438253833
ENSG00000001630,195.72238757508782,0.5193191129326102,0.2709388866581421,1.9167389345179624,0.05527110628634686,0.137936127705798
ENSG00000001631,359.9390536451,-0.441704845028947,0.21515836945670774,-2.052928947845661,0.04007946902433991,0.1070333310495564
ENSG00000002016,156.12272377872114,0.014053792386524152,0.30225329847786064,0.04649673785959878,0.9629143340871025,0.9799152737767227
ENSG00000002079,0.6180209450256305,-2.659416400245169,2.761604379524476,-0.9629968796265803,0.3355490891959139,NA
ENSG00000002330,11.102836365073633,1.2884539193585578,0.5277081830608072,2.441603069115361,0.01462221372064764,0.0464955505275812
ENSG00000002549,240.3906341170027,1.064946179556207,0.3102810819377863,3.432198227830521,5.987097729082498e-4,0.0030486448559131738
ENSG00000002586,471.12832124063965,2.2443253368925165,0.30624711683688327,7.328478256622784,2.32780719495113e-13,6.605401613023718e-12
ENSG00000002587,4.1237864520696625,-0.6600588829282946,1.1111644855925726,-0.5940244594627158,0.5524957536088153,0.7256833584469707
ENSG00000002726,0.4803914323202724,-0.9714782519297305,3.8186677966610465,-0.2544023999100336,0.7991846970857148,NA
ENSG00000002745,2.1716127884698575,-0.6939651097056783,1.2064052714839133,-0.575233817448494,0.56513317456656,0.7351133796148679
ENSG00000002746,9.863587353877305,-2.106559433295458,1.0078618083151292,-2.0901272534744146,0.03660637010165995,0.09925935048800313
ENSG00000002822,65.82254267794568,0.3303094285589978,0.34161771472545155,0.9668978343949701,0.33359510935182196,0.529667988066977
ENSG00000002834,1379.80379222655,1.3413953906682556,0.23595590375472544,5.684940996698379,1.3085783064307535e-8,1.8346621525971713e-7
ENSG00000002919,65.58074891828367,-0.8229464846535584,0.31765683649012305,-2.5906777066299544,0.009578715225564482,0.03279164214154885
ENSG00000002933,0.5334631168485889,-1.3994564363803081,2.8676050737269465,-0.4880227229342545,0.6255337461169292,NA
ENSG00000003056,737.7831722078738,1.0864249629900575,0.1994089003284706,5.4482270410221165,5.087439135567102e-8,6.41728644759984e-7
ENSG00000003096,5.852738831223825,-1.8050926594228098,0.8538976302232885,-2.1139450392323846,0.034519961804073226,0.09448167616613612
